wineITM8,cheeseITM8,descriptionFr,descriptionEn,score,id
99063709,19676898,"Le fromage Félicité se marie parfaitement avec le vin rouge corsé du Mas de Lansac, les notes de noisette et de cannelle du fromage s'harmonisent avec les arômes de fruits roux et de fumé du vin, créant un équilibre délicieux.","The bold nutty and slightly spicy notes of Félicité cheese perfectly complement the dark fruit and smoky complexities of the Grand Mas de Lansac wine, creating a harmonious pairing that showcases their rich flavors.",0,73
29499905,19676898,"Ce fromage richement parfumé se marie à merveille avec ce vin fruité et floral, offrant une harmonie subtile entre ses notes de noisette et la fraîcheur minérale du vin.","The bold, nutty cheese pairs beautifully with this light, vibrant wine, balancing its richness with refreshing acidity and floral notes.",0,74
99036806,19676898,"Ce fromage et ce vin s'accordent parfaitement, offrant une harmonie de saveurs où les notes fruitées et épicées du vin soulignent la texture onctueuse et légèrement croquante du fromage, créant un équilibre exquis entre douceur et complexité.","This cheese and wine pair wonderfully together, with the nutty richness of the cheese complementing the fruity and spicy notes of the wine, creating a delightful balance of flavors and textures.",0,75
52338202,19676898,"Le fromage Félicité se marie parfaitement avec ce Sauvignon Blanc IGP OC, où sa pâte onctueuse et légèrement croquante s'harmonise avec la fraîcheur et le zeste de lawine. Les notes de noisette du fromage sont sublimées par les accents citronnés et verts de l'AOC.","Pair the bold Félicité cheese with this crisp Sauvignon Blanc for a delightful balance of rich, nutty flavors and refreshing acidity. The wine's zesty citrus notes complement the cheese's creamy texture and subtle cinnamon undertones.",0,76
99056669,99059676,"Le Picodon AOP Mère Richard, avec son équilibre douceur-piquant, se marie parfaitement au rosé IGP Alpilles Tradition, qui apporte une fraîcheur et une complexité aromatique idéales pour sublimer ce fromage de chèvre.","The Picodon AOP Mère Richard pairs elegantly with the delicate Alpilles Rosé Tradition, as the wine's fresh acidity and mineral notes complement the cheese's creamy texture and subtle spice.",0,77
99016143,99059676,"Le Picodon AOP Mère Richard se marie parfaitement avec le Grand Mas Lansac Rosé, offrant un équilibre subtil entre la douceur et le piquant du fromage. Accompagnez-les d'une tartine de pain au levain ou d'une salade méditerranéenne pour une expérience gourmande.","The Picodon AOP Mère Richard and Grand Mas Lansac Rosé create a harmonious pairing, balancing the cheese's creamy complexity with the wine's refreshing sweetness. Enjoy them with crusty bread or fresh salads for a delightful culinary experience.",0,78
99010236,99059676,"Le Picodon AOP Mère Richard, avec son équilibre douceur-piquant, s'accorde parfaitement au rosé LAGOY VIN ROSE IGP Alpilles BI, qui apporte une fraîcheur et des notes fruitées en harmonie avec le fromage.","The Picodon AOP Mère Richard pairs wonderfully with the delicate LAGOY VIN ROSE IGP Alpilles BI Rosé, as its creamy texture and subtle spice complement the wine's fruity minerality for a refined pairing.",0,79
99037189,99059676,"Le Picodon AOP Mère Richard se marie à merveille avec le vin Etoile des Alpilles IGP Blanc, formant un équilibre subtil entre sa douceur et son piquant, tandis que le vin apporte une fraîcheur rafraîchissante et des arômes de citron qui soulignent les nuances du fromage.","The Picodon AOP Mère Richard cheese pairs wonderfully with the Etoile des Alpilles IGP Blanc wine, balancing its mild spiciness and creamy texture with the wine's bright citrus notes and floral bouquet for a harmonious pairing.",0,80
99016142,99059676,"Le Picodon AOP Mère Richard se marie parfaitement avec le Grand Mas de Lansac Blanc, où la fraîcheur du vin met en valeur la douceur et le piquant du fromage.","The Picodon AOP Mère Richard pairs elegantly with the Grand Mas de Lansac Blanc, where the wine’s crisp mineral notes complement the cheese’s creamy texture and subtle tang.",0,81
99056669,43434119,"Ce Saint-Marcellin IGP, avec sa texture cremeuse et son velouté épuré, se marie parfaitement au vin rosé Alpilles Tradition. Leurs saveurs respectives de douceur et de fraîcheur créent un équilibre harmonieux.","The luscious Saint-Marcellin cheese pairs wonderfully with the vibrant Alpilles Rosé wine, as their respective flavors of creaminess and freshness create a balanced harmony.",0,82
99037387,43434119,"Ce Saint-Marcellin IGP, enrobé de sa croûte fleurie, se délice par son texture cremeuse et son velouté épuré. Accordez-le avec un vin blanc légèrement fruité ou une tartine au pain bis, parsemée de fleur de sel pour un plaisir unique.","Discover the luscious, buttery charm of FE P&C ST MARCELLIN IGP 2X80GR, a traditional French gem with a delicate tang. Pair it with crisp Chablis or a dry rosé, a rustic baguette, and a drizzle of honey for an unforgettable experience.",0,83
99005260,43434119,Un accord délicieux et harmonieux entre ces deux produits de qualité.,A delicious and harmonious pairing between these two quality products.,0,84
99016143,43434119,"Le Saint-Marcellin IGP se marie parfaitement avec le Grand Mas Lansac Rosé, où sa texture cremeuse est rehaussee par la fraîcheur et la douceur du vin rosé.","The mild tang of the Saint-Marcellin pairs wonderfully with the strawberry notes in the Grand Mas Lansac Rosé, creating a harmonious balance.",0,85
99016142,43434119,"Ce Saint-Marcellin IGP se marie parfaitement avec le Grand Mas de Lansac Blanc, où la douceur du fromage est rehaussée par la fraîcheur et la complexité du vin. Ce pairing met en valeur les nuances subtiles de chaque produit.","The Saint-Marcellin IGP pairs wonderfully with the Grand Mas de Lansac Blanc, where the cheese's creaminess is complemented by the wine's crisp mineral notes and subtle fruitiness.",0,86
52335025,99006090,"Ce pairing allie la douceur de la Mozzarella di Bufala à la vivacité du VCE Blanc Valrian. Les notes citronnées et florales du vin se mêlent subtilement au parfum frais du fromage, offrant une explosion de saveurs équilibrée.","The pairing of Mozzarella di Bufala and VCE Blanc Valrian combines the lush creaminess of the cheese with the bright, effervescent qualities of the wine. The citrus and floral notes of the wine complement the fresh, milky aroma of the cheese, creating a balanced and refreshing combination.",0,87
99056669,99006090,"La douceur veloutée de la Mozzarella di Bufala se marie parfaitement avec le rosé IGP Alpilles Tradition, offrant un équilibre délicat entre sa texture onctueuse et les notes fruitées du vin.","The creamy mildness of Mozzarella di Bufala pairs wonderfully with the light, refreshing character of IGP Alpilles Rosé Tradition, enhancing both with their complementary flavors.",0,88
99035796,99006090,"Ce mariage harmonieux met en lumière la douceur onctueuse de la Mozzarella di Bufala et l'effervescence rafraîchissante du Rosé Etoile des Alpilles, un duo qui se complète par leurs notes fruitées et leur fraîcheur commune.","This delightful union pairs the creamy richness of Mozzarella di Bufala with the refreshing effervescence of the Rosé Etoile des Alpilles, enhancing each other's fresh and fruity tones for a perfect balance.",0,89
99037189,99006090,"La Mozzarella di Bufala, avec sa texture onctueuse et son parfum frais, s'accorde parfaitement avec le Etoile des Alpilles IGP Blanc. Ce vin rafraîchissant met en valeur la douceur du fromage, idéalement associés pour un moment gourmand ou un simple aperitif.","The Mozzarella di Bufala pairs beautifully with the refreshing Etoile des Alpilles IGP Blanc. The wine's citrus and floral notes complement the cheese's creaminess, creating a harmonious pairing for light meals or casual enjoyment.",0,90
99020444,99006090,Un accord délicieux et harmonieux entre ces deux produits de qualité.,A delicious and harmonious pairing between these two quality products.,0,91
99064698,99031468,"Ce pairing offre un équilibre unique entre la texture onctueuse du fromage XV DU PIC et les nuances aromatiques subtiles du vin AOP FOLIE EN PROVENCE 2023 COT. Ensemble, ils révèlent des notes fruitées et épicées qui se complètent parfaitement, offrant une explosion de saveurs inégalée.","This pairing offers a delightful harmony between XV DU PIC's rich, complex flavors and AOP FOLIE EN PROVENCE 2023 COT's aromatic depth. Serve with crusty baguette or figs for an unforgettable explosion of taste.",0,92
99060230,99031468,"Le fromage XV DU PIC, avec sa texture onctueuse et son parfum de noisette, se marie parfaitement avec le vin LUBERON LES CLAPES, offrant une harmonie entre ses notes épicées et fruitées. Ce pairing est idéal pour les amateurs de saveurs riches et complexes.","The XV DU PIC cheese, with its luscious texture and hazelnut aroma, pairs wonderfully with the robust LUBERON LES CLAPES wine, creating a harmonious blend of spicy and fruity notes. This pairing is perfect for those who savor rich and complex flavors.",0,93
99016911,99031468,"Le fromage XV DU PIC se marie parfaitement avec le vin TRADITION 2023 AOP BIO, combinant sa texture onctueuse et son parfum de noisette avec les notes fruitées et épicées du vin. Ce mariage met en valeur la richesse commune des deux produits.","The pairing of XV DU PIC cheese and TRADITION 2023 AOP BIO wine creates a bold, harmonious union where the cheese's luscious flavors complement the wine's deep fruit and mineral character.",0,94
29499905,99031468,"Ce fromage richement parfumé se marie à merveille avec ce vin blanc frais et fruité, créant une harmonie subtile entre ses notes de noisette et les arômes floraux du TER.MIDI RS GRAINS LISTEL.","The luscious XV DU PIC cheese pairs exceptionally well with the bright, floral TER.MIDI RS GRAINS LISTEL white wine, enhancing its complex nutty flavors while complementing the wine's crisp acidity and citrus notes.",0,95
99010235,99031468,"Ce fromage onctueux et raffiné se marie parfaitement avec ce vin rouge bio corsé, offrant une harmonie subtile entre ses notes épicées et fruitées et la richesse veloutée du vin. Un duo incontournable pour les amoureux de saveurs complexes.","This creamy cheese pairs wonderfully with the bold yet elegant organic red wine, creating a perfect balance between its spicy and fruity notes and the wine's velvety richness. A must-try for those who appreciate refined flavors.",0,96
52335025,19278690,"Ce fromage frais et onctueux se marie parfaitement avec ce vin blanc pétillant, offrant une harmonie de douceur et de vivacité. Leurs arômes fruités et minéraux s'accordent à merveille pour un moment gourmand et rafraîchissant.","This fresh and luscious goat cheese pairs wonderfully with the bright, sparkling white wine, creating a delightful balance of creaminess and effervescence. Their shared fruity and mineral notes make for a refreshing and flavorful pairing.",0,97
99037387,19278690,"Ce fromage frais et onctueux se marie parfaitement avec ce rosé fruité : la douceur du chèvre souligne les nuances de fruits rouges du vin, offrant un équilibre délicieux.","The fresh goat cheese pairs wonderfully with this fruity rosé: the creaminess of the cheese complements the wine's vibrant red fruit notes, creating a harmonious balance.",0,98
99020444,19278690,"Le fromage frais de chèvre Fe Chevre Frais 115g se marie parfaitement avec le rosé Cotes de Provence Cœur Rose, offrant une harmonie entre la texture onctueuse du fromage et les notes fruitées et rafraîchissantes du vin.","The fresh goat cheese Fe Chevre Frais 115g pairs wonderfully with the rosé Côtes de Provence Cœur Rose, blending the cheese's creamy texture and subtle tang with the wine's bright fruity notes for a delightful pairing.",0,99
